"high_income","male","married","higher_edu","managerial_occ","high_hours","gov_jobs","race","age","native_country"
0,0,1,9,8,18,8,4,36,39
1,0,6,9,1,38,4,4,59,39
0,1,2,9,11,40,4,4,34,32
1,1,6,16,4,70,6,4,53,39
1,1,1,13,12,55,8,4,51,39
0,0,4,6,8,42,8,4,32,39
0,1,5,10,8,40,5,4,31,39
0,0,6,10,12,30,8,4,22,11
0,0,2,13,12,50,3,4,47,39
0,1,1,9,7,40,8,4,32,39
0,0,1,10,5,38,8,4,26,39
0,1,4,3,5,32,8,4,37,13
0,1,2,9,3,55,8,4,31,39
1,0,6,11,13,24,8,4,37,39
0,1,1,9,12,38,8,4,55,39
0,1,2,11,13,56,4,4,23,39
0,0,2,10,1,40,8,4,36,39
1,1,6,13,12,50,8,4,43,39
0,1,1,10,13,40,8,4,54,39
0,0,1,11,7,42,8,4,28,39
1,1,6,11,4,50,8,4,40,39
0,1,6,10,4,60,3,4,41,39
0,0,2,10,1,38,8,3,42,39
0,1,6,9,5,50,3,4,61,39
0,1,1,8,7,30,8,4,18,39
1,1,6,11,13,50,8,4,48,39
0,1,6,13,13,40,6,4,41,39
0,0,1,9,12,40,8,4,23,39
1,1,6,9,14,60,8,4,60,39
0,1,1,10,8,20,8,3,22,39
0,1,6,9,7,40,8,4,61,39
0,1,1,9,7,40,8,3,25,39
1,1,1,14,13,35,8,4,46,39
1,1,6,13,4,40,8,4,43,9
0,1,2,12,3,40,8,4,43,39
0,1,1,9,8,30,8,3,24,39
0,1,1,7,5,20,3,4,68,39
0,0,2,9,1,38,8,4,31,39
0,0,1,7,12,20,8,4,17,39
1,1,6,9,3,48,8,4,32,39
1,1,6,13,10,47,8,4,33,39
1,1,6,13,10,40,8,4,64,39
0,1,1,9,14,30,8,4,20,39
0,0,4,9,8,36,8,4,30,39
0,1,2,10,4,45,8,4,43,39
0,1,1,10,1,40,8,4,22,39
0,1,1,6,5,20,8,4,17,39
0,0,6,9,8,75,3,4,47,22
0,0,1,11,10,60,8,4,41,39
1,1,6,10,3,50,8,4,56,39
0,1,6,9,14,45,8,4,64,39
1,1,6,9,14,50,8,4,47,39
0,1,1,11,1,40,8,4,48,39
0,0,1,14,10,46,8,4,31,39
0,1,1,11,13,40,8,4,29,39
0,0,3,9,1,40,8,4,30,39
0,1,6,9,4,60,8,4,32,39
1,1,3,9,14,42,8,4,57,39
0,0,3,9,8,40,8,4,62,39
0,0,4,9,7,24,8,4,39,39
0,1,1,10,1,25,8,4,43,39
0,1,1,13,12,40,6,4,24,39
1,0,6,10,1,40,8,4,53,39
0,1,1,10,6,40,8,4,26,39
0,1,6,9,4,40,3,4,73,39
0,1,6,9,7,40,8,4,55,39
0,1,2,9,1,40,8,4,25,39
1,0,2,13,10,50,8,4,41,39
0,1,1,13,4,50,8,4,24,39
0,1,3,9,5,6,8,4,63,39
0,1,1,7,12,20,8,4,17,39
0,1,6,10,3,50,8,4,35,39
1,1,6,10,10,40,8,4,51,39
0,0,3,13,10,48,4,4,62,39
1,1,6,9,3,40,8,4,55,39
0,1,2,10,10,40,8,4,43,39
0,0,2,9,8,50,4,4,40,39
1,1,6,13,4,45,8,4,37,39
0,1,6,13,3,40,8,4,39,39
0,1,1,9,3,18,8,4,31,39
1,0,3,14,10,40,8,4,61,39
0,0,2,11,1,55,8,4,26,39
0,1,6,9,12,50,3,4,46,39
0,0,1,13,10,40,8,4,26,39
1,1,2,16,10,50,5,4,48,39
0,1,1,9,14,40,8,4,34,39
0,0,1,9,1,40,4,4,34,39
1,1,6,9,8,40,8,4,59,39
0,0,1,13,10,40,8,4,34,39
1,0,1,13,4,56,8,4,49,39
0,0,1,7,1,20,8,4,18,39
0,1,6,9,5,40,8,4,43,26
0,1,6,7,4,50,8,4,48,39
0,1,6,10,4,70,6,4,28,39
0,1,6,9,7,40,8,4,33,39
0,0,1,10,12,15,8,4,24,39
0,1,1,6,6,40,8,4,21,39
0,1,1,7,12,28,8,4,17,39
1,1,6,10,5,50,8,4,39,39
0,1,4,13,10,40,3,4,29,39
1,1,6,13,4,40,8,4,44,39
0,1,1,10,14,50,8,4,24,39
1,1,6,14,12,40,3,4,71,39
1,1,6,13,12,40,3,2,51,3
0,1,2,3,8,25,8,3,55,39
1,1,6,13,4,60,8,4,41,39
0,0,1,9,6,7,8,3,23,39
0,0,2,11,1,40,8,4,38,39
1,1,6,9,14,40,8,4,39,39
0,0,1,9,1,30,8,4,19,39
0,0,2,5,7,40,8,4,49,39
1,1,6,13,1,40,8,4,32,30
0,1,6,9,3,70,8,4,27,39
1,1,6,13,12,50,8,4,38,39
0,0,6,10,3,60,8,4,33,39
0,1,1,13,4,28,8,4,23,39
0,1,6,9,12,40,3,3,54,39
0,0,2,11,13,45,8,4,29,39
0,1,1,13,4,40,3,4,35,39
0,0,6,11,1,40,8,2,28,19
1,1,6,13,10,50,8,4,37,39
1,1,6,15,5,65,3,4,42,39
0,1,6,14,10,40,8,4,40,39
0,1,2,10,12,55,8,4,47,39
0,0,1,13,4,50,8,4,22,39
1,1,6,13,4,45,8,4,30,39
0,1,6,9,13,40,8,4,28,39
0,1,6,4,8,55,4,4,63,39
0,1,6,5,3,20,3,4,51,39
0,0,1,9,6,40,8,4,22,39
0,1,1,9,12,45,8,4,35,39
0,0,2,9,7,38,8,4,46,39
0,1,2,10,7,52,8,4,37,39
0,1,1,13,10,15,8,3,24,39
0,1,2,9,6,10,3,4,37,39
0,1,6,10,13,40,8,4,53,39
0,1,1,9,12,30,8,4,27,39
0,1,2,10,3,44,8,4,38,39
0,1,6,6,5,60,3,4,53,39
0,1,1,10,3,40,8,4,34,39
0,1,1,9,12,40,8,3,23,39
1,1,6,13,4,45,8,4,39,39
0,0,6,14,10,50,8,2,43,35
1,1,6,9,4,40,6,2,67,39
0,1,6,9,4,30,3,4,81,39
0,1,1,10,8,20,8,4,21,39
0,1,1,10,12,25,8,4,23,39
0,1,1,10,14,40,8,4,25,39
0,0,6,3,7,38,8,4,42,26
0,0,6,10,1,40,8,3,38,39
0,1,6,9,7,40,8,4,32,39
0,1,6,9,7,40,8,4,37,39
1,1,6,14,4,60,8,4,51,39
0,0,1,10,12,42,8,4,22,39
0,0,5,2,9,40,8,4,33,13
0,1,2,9,7,55,8,4,42,39
0,1,6,1,8,40,4,4,51,39
0,0,6,9,1,40,8,4,23,26
1,1,6,7,7,44,8,4,37,39
1,1,6,9,3,99,8,4,37,39
0,0,1,14,10,25,8,4,47,39
1,1,6,15,10,40,8,4,41,39
0,1,6,9,3,30,8,4,33,39
1,1,1,13,12,40,8,4,31,39
0,0,2,12,8,40,8,1,31,39
0,1,6,9,7,40,8,3,35,39
1,1,6,9,4,40,6,4,38,39
0,0,1,9,8,45,8,4,18,39
0,1,6,9,7,40,8,4,20,39
0,0,2,10,4,35,4,3,54,39
0,0,2,10,1,40,8,4,40,39
1,0,6,13,4,45,6,4,36,39
0,1,2,10,3,35,8,4,43,39
0,1,2,10,5,40,3,4,44,39
1,0,6,9,10,40,5,4,44,39
1,1,6,14,4,43,8,4,43,39
0,0,3,4,8,40,8,3,51,39
0,0,1,9,8,20,8,4,18,39
0,1,6,10,4,40,8,4,51,39
1,1,6,10,12,70,6,4,44,39
0,1,2,6,14,40,4,4,33,39
1,1,6,13,4,40,3,4,33,39
1,1,6,12,4,40,8,4,42,39
0,1,6,10,10,45,8,4,25,39
0,0,2,9,7,38,8,4,32,39
0,1,6,13,3,70,8,4,32,26
0,0,2,6,4,40,8,4,36,39
0,1,6,9,14,40,8,4,28,39
0,0,1,9,8,20,8,4,20,39
1,1,6,10,12,60,6,4,35,39
0,1,6,9,3,20,3,4,55,39
1,1,6,13,4,40,8,2,48,19
1,1,6,9,3,35,8,4,34,39
0,0,1,13,13,35,8,4,28,39
1,1,3,13,4,40,8,4,67,39
0,1,6,9,3,40,8,4,37,39
0,1,1,9,14,70,8,4,44,39
0,0,1,10,12,40,8,4,25,39
0,0,1,10,4,40,8,4,21,39
1,1,6,14,10,35,5,4,40,39
0,0,3,9,8,40,8,3,78,39
0,1,2,9,6,40,8,4,34,39
0,0,1,9,1,44,8,4,49,39
0,0,1,12,1,40,8,4,22,39
0,1,1,9,5,42,3,4,60,39
1,1,3,9,11,40,4,4,45,39
0,0,2,11,8,20,8,4,63,39
0,0,1,9,3,35,8,3,41,39
0,0,2,9,1,40,8,4,47,39
0,1,2,9,3,40,8,4,44,39
0,0,3,10,10,40,8,4,51,39
0,1,1,13,12,40,8,4,46,39
0,1,6,11,7,40,8,4,41,39
0,1,6,9,3,30,3,4,50,39
1,1,6,9,1,50,8,4,47,39
0,1,1,9,4,45,8,4,35,39
1,1,6,9,4,55,8,4,56,39
0,1,2,14,10,45,8,4,45,39
1,1,2,13,4,58,7,4,48,39
0,1,6,10,7,40,8,4,40,39
1,1,6,13,4,50,6,4,39,39
0,1,1,10,8,40,8,4,20,39
1,1,6,16,10,65,8,4,50,39
1,0,6,9,10,40,5,4,38,39
0,0,1,13,10,60,4,4,23,39
0,1,1,9,8,16,8,4,31,39
0,1,6,13,1,40,8,4,58,39
0,1,4,9,7,40,8,3,66,39
1,1,6,9,4,40,6,4,39,39
1,1,6,9,3,52,3,4,54,39
0,1,6,10,12,50,8,4,26,11
0,0,2,9,7,40,8,4,51,39
0,1,1,11,14,40,8,4,34,39
1,1,6,9,7,40,8,4,50,39
1,1,6,10,10,44,8,4,42,39
0,1,6,14,10,25,8,4,38,39
0,1,6,4,6,40,8,4,48,39
1,0,6,11,13,40,8,4,33,39
0,0,3,9,8,32,8,4,51,39
0,1,2,9,3,40,8,4,22,39
0,1,1,10,3,50,8,4,41,24
1,1,6,14,10,35,4,4,48,39
0,0,4,9,12,30,8,4,42,39
0,1,6,10,8,40,8,4,34,39
0,0,1,9,7,40,8,3,23,39
0,1,6,9,8,50,8,4,56,41
1,1,6,9,4,55,8,4,45,39
0,0,6,6,1,40,8,4,48,39
0,1,5,14,12,50,6,2,48,19
0,0,1,11,1,40,8,4,31,39
0,1,1,12,8,20,5,4,20,39
0,1,1,10,12,40,8,4,27,39
0,0,1,9,8,40,8,3,32,39
0,1,1,9,8,75,8,4,37,39
0,0,2,9,9,30,8,3,34,39
0,0,1,9,8,40,8,4,90,39
0,0,1,10,7,40,8,3,23,39
0,0,2,10,1,40,8,4,43,39
1,1,6,13,4,60,8,4,44,39
0,0,1,10,13,37,8,4,24,39
0,1,2,15,10,55,8,4,28,39
0,1,6,10,8,40,8,4,23,39
0,0,1,10,12,50,8,4,20,39
1,1,6,13,10,50,8,4,36,39
0,1,6,9,7,40,8,4,61,39
1,1,6,13,12,40,3,4,53,2
1,1,6,13,1,40,8,4,30,39
1,1,6,10,12,55,3,4,52,39
0,1,2,10,3,40,8,4,38,20
0,1,6,13,12,40,8,4,32,39
0,1,6,8,14,75,3,4,30,39
0,0,2,11,3,40,8,4,41,39
1,1,6,14,10,40,4,4,49,39
1,1,6,9,3,47,8,4,45,39
0,1,6,9,4,35,3,4,43,39
0,1,6,9,7,40,8,4,61,39
0,1,6,9,8,32,8,4,54,26
0,0,4,12,8,40,8,4,34,39
1,1,6,10,12,80,8,4,49,39
0,1,1,10,8,40,8,4,38,39
1,1,6,15,10,80,8,4,35,39
0,1,6,8,14,40,8,4,36,39
0,1,6,13,4,50,8,4,30,39
0,0,2,12,13,60,8,4,36,39
0,0,1,13,10,20,4,4,22,39
1,1,6,9,3,40,8,4,38,39
1,1,6,9,3,50,8,4,37,39
1,0,6,16,10,46,5,4,48,39
0,1,1,7,1,15,8,4,17,39
0,1,1,10,3,20,3,4,19,39
0,0,1,13,12,40,8,3,27,39
0,1,1,13,12,50,8,2,22,36
0,1,6,9,3,40,8,4,49,39
1,0,6,11,10,40,5,4,43,39
0,0,4,13,10,40,8,4,43,39
0,0,2,9,4,35,4,4,19,39
0,1,6,9,5,60,3,4,58,39
1,1,6,10,11,40,4,4,41,39
0,1,6,10,1,40,8,4,31,39
0,1,6,11,14,40,8,4,30,39
0,1,6,9,11,40,8,4,32,39
0,1,1,13,4,35,8,4,29,39
1,1,6,10,4,52,8,4,42,39
0,1,2,9,3,28,8,4,38,39
1,1,6,12,10,40,7,4,41,39
1,1,1,13,12,50,3,4,44,39
0,1,5,16,10,60,8,2,31,3
0,1,2,9,3,40,8,4,34,39
0,1,1,10,1,40,8,4,21,39
0,1,1,13,10,20,3,2,22,19
0,1,6,6,7,40,8,4,62,39
1,0,6,9,12,25,6,4,29,39
0,0,2,10,10,40,8,4,43,39
1,1,6,13,7,60,6,4,45,39
0,1,6,5,4,40,6,4,39,26
0,1,6,13,4,50,8,3,41,39
1,0,6,12,10,25,3,4,34,39
0,0,2,9,1,33,4,4,34,39
0,1,1,13,10,47,8,4,31,39
0,1,1,9,6,25,8,4,29,39
1,1,6,13,3,40,8,4,41,39
0,1,6,11,14,55,8,4,41,39
1,1,6,14,12,45,6,4,35,26
1,0,6,13,12,45,8,4,33,39
0,1,1,13,1,38,5,4,37,39
0,0,6,9,12,40,8,4,69,39
0,0,2,9,6,40,8,4,34,39
0,1,6,10,3,40,8,4,36,39
0,1,6,9,14,50,8,4,41,39
1,0,6,13,10,40,4,4,58,39
0,1,6,13,10,40,8,2,53,24
0,1,6,10,13,40,8,4,29,39
0,0,2,9,13,40,7,4,45,39
0,1,6,10,4,38,5,4,34,39
0,1,6,13,13,40,8,4,36,39
0,0,2,10,8,35,8,3,48,39
0,0,1,11,1,40,8,4,20,39
1,1,6,9,14,50,8,4,35,39
0,1,3,9,6,40,7,3,63,39
0,1,2,10,8,45,3,4,41,39
0,1,6,13,10,45,8,4,28,39
0,0,1,10,7,40,8,3,30,39
0,0,1,9,8,40,8,4,31,26
0,0,1,11,1,38,8,4,37,39
1,1,6,10,4,50,8,4,31,23
1,1,6,14,4,45,3,4,46,39
1,1,6,9,1,60,7,3,35,39
0,1,6,9,3,53,8,4,27,39
0,1,6,2,3,35,8,4,41,26
0,0,1,10,8,20,8,4,19,39
0,1,1,10,12,45,8,4,20,39
0,0,3,9,12,40,7,4,59,11
0,1,1,13,8,37,8,4,40,39
0,1,6,10,12,60,3,4,56,39
1,1,6,14,10,44,8,4,33,39
0,0,1,10,4,60,6,4,30,39
0,1,6,9,7,50,8,4,46,39
1,1,6,9,4,35,6,4,61,39
1,1,6,9,4,40,6,4,50,39
0,1,1,9,8,30,8,4,25,39
0,0,2,10,1,39,8,4,40,39
0,1,6,9,3,54,8,4,51,39
0,1,6,9,11,40,5,4,43,39
0,1,6,10,5,54,8,4,34,26
1,1,6,9,4,45,8,4,46,39
1,0,6,14,10,50,5,4,28,39
0,1,1,9,6,28,8,4,20,39
0,1,6,11,3,40,8,4,44,39
0,1,3,9,14,40,8,4,51,39
1,1,6,13,12,60,8,4,33,39
1,1,6,12,13,40,8,4,54,39
1,0,6,13,10,40,8,4,50,39
0,0,2,9,1,40,8,3,33,39
1,1,6,13,1,20,8,4,65,39
0,1,6,15,10,40,3,4,88,39
0,1,2,9,14,40,8,4,40,39
0,0,2,9,1,43,8,4,51,39
0,0,2,7,8,40,8,3,50,39
1,1,6,14,5,99,8,4,25,39
0,1,1,11,8,30,8,4,20,39
0,1,6,9,8,40,8,4,47,39
0,0,1,11,1,30,8,4,22,39
1,1,6,9,10,48,5,4,50,39
0,0,1,9,1,40,8,4,47,39
0,1,1,7,8,45,4,2,24,39
1,0,2,13,4,45,8,4,40,39
0,1,6,13,10,40,8,4,36,39
0,1,6,9,1,40,8,4,32,39
0,1,6,9,3,40,8,4,44,39
0,0,1,10,4,40,7,3,59,39
0,1,6,9,3,30,8,4,65,39
0,0,1,13,1,65,5,4,24,39
0,1,1,13,10,35,4,4,27,39
0,1,2,11,8,40,8,4,51,39
1,1,6,10,3,40,8,4,48,39
0,1,6,9,14,60,8,4,39,39
0,1,6,13,13,40,8,4,28,39
0,0,1,10,8,25,8,4,19,39
0,0,2,13,10,40,4,3,49,39
0,1,6,12,10,60,4,4,51,39
0,1,6,14,10,55,8,4,59,39
0,0,1,9,7,40,8,4,18,6
1,1,6,9,1,80,7,3,45,39
1,1,6,13,10,50,4,4,30,39
0,1,2,13,3,35,8,4,37,39
1,1,1,13,8,40,8,4,44,39
0,1,6,10,3,40,8,3,33,39
1,1,6,14,12,40,6,4,61,39
0,1,6,9,11,40,4,4,61,39
1,1,6,13,12,42,8,4,38,39
0,1,6,9,7,45,8,4,36,39
1,1,6,10,12,60,6,4,44,39
0,1,4,10,1,62,8,4,37,39
0,0,2,10,3,20,8,4,31,39
1,1,6,16,10,45,8,4,54,39
0,1,1,10,8,16,8,4,20,39
1,1,6,10,3,40,3,1,48,39
0,1,2,13,4,45,8,4,31,39
1,1,6,15,10,40,8,4,38,39
1,1,6,9,3,40,3,4,45,39
0,1,6,9,3,40,8,4,48,39
0,1,6,10,3,40,8,4,53,39
0,0,3,9,1,40,8,4,55,39
0,0,1,9,1,40,8,4,29,39
1,1,6,13,10,60,8,4,36,39
0,1,6,10,5,60,3,4,42,39
0,0,2,9,1,40,8,4,50,9
0,1,6,15,10,35,3,4,75,39
1,1,6,13,10,40,8,4,46,39
0,0,2,9,1,40,7,4,52,39
0,0,1,13,1,40,8,4,27,39
0,1,6,9,3,45,8,4,43,39
0,0,4,7,8,42,8,3,31,39
0,0,1,10,12,30,8,4,23,39
0,0,1,9,12,24,8,4,34,39
0,0,6,9,12,40,3,4,41,5
0,0,1,9,8,30,8,4,31,39
0,0,1,10,1,40,8,4,42,39
1,1,1,14,10,45,8,4,35,39
0,0,4,9,1,25,8,4,55,39
0,0,3,9,4,40,5,4,36,39
1,1,6,9,4,59,3,4,65,39
0,1,1,10,8,12,4,4,38,39
0,0,3,10,8,20,8,4,62,39
1,1,6,15,10,60,6,4,54,39
0,1,2,9,1,40,8,4,49,39
0,0,6,9,1,40,8,4,34,39
0,0,1,9,6,40,8,4,32,39
1,1,6,14,4,50,6,4,51,39
0,1,6,10,4,60,3,4,48,39
0,0,2,9,1,43,7,4,52,39
0,1,1,10,14,40,3,4,28,39
0,1,6,9,3,40,8,2,29,39
0,0,1,13,1,50,8,4,38,39
1,1,6,9,12,50,8,4,57,39
1,1,6,13,10,40,7,4,43,39
0,1,4,10,1,40,5,4,37,39
0,1,6,9,3,40,8,4,30,39
1,1,6,9,14,48,8,4,53,39
0,0,3,9,8,37,8,4,73,39
0,1,1,10,3,35,6,4,22,39
0,0,1,9,12,45,8,4,31,39
1,1,6,13,10,40,8,4,38,39
0,1,6,10,3,35,3,4,50,39
0,1,6,10,1,37,8,4,37,39
0,1,2,13,11,40,4,4,44,39
0,0,1,13,4,45,8,3,47,39
0,1,6,10,8,40,8,4,27,39
0,0,1,12,8,80,8,4,28,39
0,0,1,9,13,40,8,3,25,39
0,0,1,10,8,40,8,4,20,39
1,1,6,13,1,40,4,4,51,39
1,1,6,13,12,40,8,4,46,39
1,1,6,13,11,7,8,4,67,39
0,1,6,9,14,35,8,4,47,39
0,1,6,9,12,40,8,4,42,39
0,1,1,9,12,50,8,4,52,39
1,0,2,12,10,40,7,2,42,30
0,1,1,10,5,10,8,3,21,39
1,0,6,9,1,40,8,4,50,39
0,1,6,10,14,40,8,4,46,39
1,1,6,13,12,50,3,4,47,39
0,1,6,6,8,40,8,4,57,39
0,1,1,13,4,45,8,4,37,39
0,1,6,9,3,40,8,4,50,39
0,0,3,2,8,30,3,4,63,8
0,1,6,9,14,65,8,4,39,39
0,1,6,14,10,35,8,3,46,39
0,1,6,9,6,40,8,4,36,39
0,1,6,3,3,50,8,4,26,39
0,1,1,10,8,57,8,4,21,39
0,1,6,12,13,40,8,4,41,39
0,1,1,10,8,40,4,3,44,39
0,1,6,9,3,40,8,4,22,39
0,1,1,10,2,60,7,3,29,39
0,0,1,9,8,40,8,3,29,24
1,0,6,10,14,40,6,4,58,39
0,1,6,15,10,50,3,4,36,39
0,1,6,11,4,48,8,4,30,39
1,1,6,13,7,43,8,4,37,39
0,1,1,11,7,40,8,4,29,39
0,0,1,3,1,40,8,4,26,26
0,1,6,9,12,45,8,4,43,39
1,0,6,9,3,40,8,4,49,39
0,1,6,13,4,40,7,4,45,39
0,0,1,13,10,40,8,4,28,39
0,0,2,9,1,40,8,4,51,39
1,1,6,10,6,50,8,4,32,2
0,0,1,9,7,40,8,4,24,39
1,1,6,16,10,40,8,4,35,39
1,1,6,13,10,40,5,4,41,39
1,1,6,13,3,45,8,4,48,39
0,0,3,9,1,35,4,4,61,39
0,1,1,10,1,30,8,4,20,39
1,1,1,9,12,50,8,4,27,39
1,1,6,10,14,24,8,4,55,39
1,1,6,9,1,40,8,4,39,39
1,0,3,9,8,40,8,2,52,19
0,0,1,9,12,20,8,3,24,39
0,0,1,7,8,40,8,3,29,39
0,1,1,9,7,40,8,4,25,39
0,0,1,10,7,40,8,4,20,39
0,1,1,9,7,35,8,3,23,39
0,1,6,15,10,60,8,4,57,39
1,1,6,11,10,40,8,4,51,39
0,0,1,10,10,16,8,4,33,39
0,1,1,13,10,40,8,4,39,39
1,1,6,9,4,40,8,4,40,39
0,0,2,13,13,16,8,4,71,39
0,1,6,10,4,40,5,4,38,39
0,1,1,15,10,40,5,4,28,39
0,0,5,14,10,40,8,4,57,39
0,1,2,10,1,40,8,4,47,39
0,1,1,9,1,40,5,4,59,39
0,0,1,13,1,40,8,4,35,39
1,1,6,13,4,50,6,4,61,11
1,1,1,10,10,50,8,4,34,39
1,1,6,13,3,50,6,4,32,39
0,0,4,9,12,40,8,4,42,39
0,1,6,10,3,40,8,4,39,39
0,1,2,3,7,40,8,3,58,39
1,1,6,9,5,60,3,4,61,39
0,1,1,6,3,55,8,3,40,39
0,1,1,13,13,37,8,4,31,39
0,1,1,9,12,50,8,4,36,39
0,1,1,10,7,40,8,4,23,39
0,1,1,9,3,41,8,4,33,39
1,1,6,9,3,40,8,4,52,39
0,0,1,9,8,24,8,4,22,39
0,0,2,10,12,40,8,4,51,22
0,0,1,11,4,40,7,4,31,39
0,0,2,9,4,40,6,4,49,39
0,0,6,9,7,40,8,3,49,39
0,0,3,10,1,40,7,3,53,39
1,1,6,9,4,40,8,2,52,24
0,1,1,6,6,40,8,4,20,39
0,1,1,12,8,40,8,3,26,39
0,0,1,14,8,30,8,4,43,31
0,1,6,13,12,52,6,4,46,39
0,0,1,11,1,35,4,4,43,39
0,0,2,9,12,40,8,3,41,39
0,1,6,9,14,55,3,4,44,39
0,1,6,9,5,40,8,4,54,39
1,1,6,14,12,40,8,4,65,39
0,0,2,13,4,40,8,4,32,2
0,1,4,10,1,40,8,4,25,39
0,1,1,13,12,50,8,4,23,39
0,1,1,13,10,45,4,4,25,39
0,1,1,10,6,50,8,4,19,39
0,1,6,9,4,60,3,4,37,39
0,1,1,10,7,45,8,4,45,39
0,1,1,9,12,44,8,3,37,39
1,1,2,10,4,70,3,4,40,20
0,1,1,7,8,5,8,4,17,39
0,0,1,13,13,40,8,4,27,39
0,0,2,9,12,30,8,4,59,39
0,0,1,9,1,40,7,3,19,39
0,1,1,6,7,40,8,3,43,39
1,1,1,6,14,40,8,4,42,39
0,1,6,9,14,40,8,3,54,39
0,1,6,14,12,50,3,4,54,39
0,1,6,6,6,45,8,4,51,39
1,1,6,9,14,60,8,4,50,39
0,0,1,9,1,40,8,4,40,39
0,1,6,12,13,25,8,4,55,39
0,0,2,9,1,40,8,4,50,39
0,1,6,9,3,50,8,4,31,39
1,1,6,9,8,45,8,4,24,39
0,1,2,7,12,40,8,4,30,39
1,0,6,12,3,50,4,4,39,39
0,1,2,9,14,50,8,4,37,39
0,1,6,9,14,40,8,4,33,39
0,0,3,9,8,40,8,4,48,39
0,1,6,9,8,78,6,2,43,37
1,1,6,13,10,40,8,4,39,39
1,1,6,10,4,45,8,4,53,39
0,1,6,6,4,60,3,4,52,39
0,1,6,10,1,20,5,2,28,39
0,1,1,9,8,52,8,4,32,39
1,1,6,13,12,90,8,3,31,39
1,0,6,13,10,40,8,4,31,39
0,0,1,10,1,40,8,4,47,39
0,1,6,11,6,40,8,3,40,39
0,0,1,12,1,45,8,4,40,39
0,1,2,7,8,40,8,4,41,39
0,1,6,9,1,40,7,3,53,39
0,1,2,7,7,43,8,1,46,11
1,1,6,13,5,35,6,4,45,39
0,0,6,5,8,34,8,3,39,39
0,1,1,9,7,40,8,4,19,39
1,1,6,9,14,40,8,4,57,39
0,0,6,11,7,40,8,4,49,29
0,0,2,9,4,40,8,4,59,39
1,1,2,11,12,50,8,4,32,39
0,1,1,10,11,40,5,3,35,39
0,0,6,6,14,40,6,4,58,39
0,1,1,13,8,43,8,4,28,26
1,0,6,12,1,40,7,4,36,39
0,0,2,14,10,35,3,4,41,39
1,1,6,9,12,40,8,4,47,39
0,1,6,9,3,60,6,4,50,39
1,1,6,9,4,50,8,4,36,39
0,1,2,11,3,40,8,4,38,39
1,1,6,9,8,60,3,4,56,39
0,1,6,11,14,45,8,4,50,39
0,1,6,10,12,40,3,4,45,39
0,1,6,9,4,66,3,4,44,39
1,1,6,10,4,45,8,4,51,39
1,1,6,10,4,50,6,4,44,39
0,1,2,9,3,50,8,4,25,39
0,1,3,7,14,40,8,3,60,39
1,1,6,14,4,50,6,4,49,39
1,1,6,9,3,60,8,3,46,39
0,0,3,9,1,38,8,3,56,39
0,1,2,9,3,45,8,4,25,39
0,1,1,10,14,40,8,4,22,39
1,1,6,15,10,60,6,4,41,39
1,1,6,9,4,40,6,4,48,39
0,1,1,6,7,40,8,3,46,39
1,1,1,10,3,40,8,4,30,39
1,1,6,9,14,40,8,4,39,39
0,1,2,6,3,40,8,1,40,39
0,1,6,9,1,40,7,3,70,39
0,1,6,10,3,45,8,4,35,39
0,0,2,14,4,75,8,4,49,39
0,1,1,11,11,60,8,4,24,39
1,1,6,12,10,36,8,4,40,39
1,1,6,15,14,5,8,4,61,39
0,1,1,13,10,40,8,2,25,39
0,0,1,13,10,40,4,4,28,39
0,1,6,14,10,11,5,4,69,39
0,0,1,10,6,36,8,4,22,39
0,1,6,9,1,38,8,4,47,39
0,0,2,9,8,48,8,4,38,39
0,0,1,11,1,40,8,4,26,39
0,0,1,7,1,24,8,2,17,39
0,1,1,10,8,35,3,4,33,39
0,1,5,9,3,40,3,4,43,39
1,1,6,11,3,40,8,4,58,39
1,1,6,9,12,40,6,4,53,39
0,1,1,9,3,25,8,4,26,39
1,1,6,13,10,40,4,3,43,39
0,1,6,6,5,40,8,4,31,26
0,1,1,9,1,42,8,4,30,39
0,0,1,9,8,25,8,4,25,39
0,0,2,9,1,40,7,4,57,39
1,1,2,14,4,60,8,4,37,39
0,1,6,10,12,48,8,4,32,39
0,0,2,9,4,41,8,4,26,39
1,1,6,9,1,40,8,4,45,39
1,1,6,9,1,35,5,4,53,39
0,1,1,9,6,40,8,1,27,39
1,1,6,7,3,50,6,4,28,39
1,1,2,7,12,43,8,4,32,39
0,0,2,13,12,65,8,4,35,39
1,1,6,10,4,55,3,4,36,39
0,1,1,10,1,40,8,4,19,39
1,1,6,13,4,80,6,4,37,39
0,1,2,10,7,45,8,4,49,39
0,1,1,10,8,45,8,4,20,39
1,1,6,13,4,55,6,4,64,39
0,1,6,12,3,42,8,4,32,39
0,1,6,9,4,40,5,4,58,39
0,1,6,9,12,50,8,4,42,39
0,0,1,10,1,14,8,3,20,39
0,1,6,10,1,40,5,3,42,39
0,1,5,10,10,40,8,3,25,39
1,1,6,11,10,65,3,4,30,39
1,1,6,13,10,35,6,4,37,39
0,1,6,11,10,50,3,4,66,39
1,1,6,13,4,40,6,4,59,9
0,1,2,13,8,40,8,2,44,3
1,1,6,9,1,58,8,4,46,39
0,0,6,13,1,30,8,4,59,39
0,1,1,13,4,40,8,4,25,39
0,1,1,5,8,9,4,3,17,39
0,1,6,13,11,40,4,4,47,39
